>GEOMETRY   rect_prism; AX,AY,AZ= 0.4916 0.4916 0.4916
     6336 = NAT 
  1.000000  0.000000  0.000000 = A_1 vector
  0.000000  1.000000  0.000000 = A_2 vector
  1.000000  1.000000  1.000000 = lattice spacings (d_x,d_y,d_z)/d
 -0.11700 -0.05280 -0.11790 = lattice offset x0(1-3) = (x_TF, y_TF, z_TF)/d for dipole 0 0 0
     JA  IX  IY  IZ ICOMP(x,y,z)
     3490  14  3  10 1 1 1
     3491  14  3  11 1 1 1
     3492  14  3  12 1 1 1
     3493  14  3  13 1 1 1
     3494  14  3  14 1 1 1
     3495  14  3  15 1 1 1
     3496  14  3  16 1 1 1
     3497  14  3  17 1 1 1
     3498  14  3  18 1 1 1
     3499  14  3  19 1 1 1
     3500  14  3  20 1 1 1
     3501  14  3  21 1 1 1
     3502  14  3  22 1 1 1
     3503  14  3  23 1 1 1
     3504  14  3  24 1 1 1
     3505  14  4  1 1 1 1
     3506  14  4  2 1 1 1
     3507  14  4  3 1 1 1
     3508  14  4  4 1 1 1
     3509  14  4  5 1 1 1
     3510  14  4  6 1 1 1
     3511  14  4  7 1 1 1
     3512  14  4  8 1 1 1
     3513  14  4  9 1 1 1
     3514  14  4  10 1 1 1
     3515  14  4  11 1 1 1
     3516  14  4  12 1 1 1
     3517  14  4  13 1 1 1
     3518  14  4  14 1 1 1
     3519  14  4  15 1 1 1
     3520  14  4  16 1 1 1
     3521  14  4  17 1 1 1
     3522  14  4  18 1 1 1
     3523  14  4  19 1 1 1
     3524  14  4  20 1 1 1
     3525  14  4  21 1 1 1
     3526  14  4  22 1 1 1
     3527  14  4  23 1 1 1
     3528  14  4  24 1 1 1
     3529  14  5  1 1 1 1
     3530  14  5  2 1 1 1
     3531  14  5  3 1 1 1
     3532  14  5  4 1 1 1
     3533  14  5  5 1 1 1
     3534  14  5  6 1 1 1
     3535  14  5  7 1 1 1
     3536  14  5  8 1 1 1
     3537  14  5  9 1 1 1
     3538  14  5  10 1 1 1
     3539  14  5  11 1 1 1
     3540  14  5  12 1 1 1
     3541  14  5  13 1 1 1
     3542  14  5  14 1 1 1
     3543  14  5  15 1 1 1
     3544  14  5  16 1 1 1
     3545  14  5  17 1 1 1
     3546  14  5  18 1 1 1
     3547  14  5  19 1 1 1
     3548  14  5  20 1 1 1
     3549  14  5  21 1 1 1
     3550  14  5  22 1 1 1
     3551  14  5  23 1 1 1
     3552  14  5  24 1 1 1
     3553  14  6  1 1 1 1
     3554  14  6  2 1 1 1
     3555  14  6  3 1 1 1
     3556  14  6  4 1 1 1
     3557  14  6  5 1 1 1
     3558  14  6  6 1 1 1
     3559  14  6  7 1 1 1
     3560  14  6  8 1 1 1
     3561  14  6  9 1 1 1
     3562  14  6  10 1 1 1
     3563  14  6  11 1 1 1
     3564  14  6  12 1 1 1
     3565  14  6  13 1 1 1
     3566  14  6  14 1 1 1
     3567  14  6  15 1 1 1
     3568  14  6  16 1 1 1
     3569  14  6  17 1 1 1
     3570  14  6  18 1 1 1
     3571  14  6  19 1 1 1
     3572  14  6  20 1 1 1
     3573  14  6  21 1 1 1
     3574  14  6  22 1 1 1
     3575  14  6  23 1 1 1
     3576  14  6  24 1 1 1
     3577  14  7  1 1 1 1
     3578  14  7  2 1 1 1
     3579  14  7  3 1 1 1
     3580  14  7  4 1 1 1
     3581  14  7  5 1 1 1
     3582  14  7  6 1 1 1
     3583  14  7  7 1 1 1
     3584  14  7  8 1 1 1
     3585  14  7  9 1 1 1
     3586  14  7  10 1 1 1
     3587  14  7  11 1 1 1
     3588  14  7  12 1 1 1
     3589  14  7  13 1 1 1
     3590  14  7  14 1 1 1
     3591  14  7  15 1 1 1
     3592  14  7  16 1 1 1
     3593  14  7  17 1 1 1
     3594  14  7  18 1 1 1
     3595  14  7  19 1 1 1
     3596  14  7  20 1 1 1
     3597  14  7  21 1 1 1
     3598  14  7  22 1 1 1
     3599  14  7  23 1 1 1
     3600  14  7  24 1 1 1
     3601  14  8  1 1 1 1
     3602  14  8  2 1 1 1
     3603  14  8  3 1 1 1
     3604  14  8  4 1 1 1
     3605  14  8  5 1 1 1
     3606  14  8  6 1 1 1
     3607  14  8  7 1 1 1
     3608  14  8  8 1 1 1
     3609  14  8  9 1 1 1
     3610  14  8  10 1 1 1
     3611  14  8  11 1 1 1
     3612  14  8  12 1 1 1
     3613  14  8  13 1 1 1
     3614  14  8  14 1 1 1
     3615  14  8  15 1 1 1
     3616  14  8  16 1 1 1
     3617  14  8  17 1 1 1
     3618  14  8  18 1 1 1
     3619  14  8  19 1 1 1
     3620  14  8  20 1 1 1
     3621  14  8  21 1 1 1
     3622  14  8  22 1 1 1
     3623  14  8  23 1 1 1
     3624  14  8  24 1 1 1
     3625  14  9  1 1 1 1
     3626  14  9  2 1 1 1
     3627  14  9  3 1 1 1
     3628  14  9  4 1 1 1
     3629  14  9  5 1 1 1
     3630  14  9  6 1 1 1
     3631  14  9  7 1 1 1
     3632  14  9  8 1 1 1
     3633  14  9  9 1 1 1
     3634  14  9  10 1 1 1
     3635  14  9  11 1 1 1
     3636  14  9  12 1 1 1
     3637  14  9  13 1 1 1
     3638  14  9  14 1 1 1
     3639  14  9  15 1 1 1
     3640  14  9  16 1 1 1
     3641  14  9  17 1 1 1
     3642  14  9  18 1 1 1
     3643  14  9  19 1 1 1
     3644  14  9  20 1 1 1
     3645  14  9  21 1 1 1
     3646  14  9  22 1 1 1
     3647  14  9  23 1 1 1
     3648  14  9  24 1 1 1
     3649  14  10  1 1 1 1
     3650  14  10  2 1 1 1
     3651  14  10  3 1 1 1
     3652  14  10  4 1 1 1
     3653  14  10  5 1 1 1
     3654  14  10  6 1 1 1
     3655  14  10  7 1 1 1
     3656  14  10  8 1 1 1
     3657  14  10  9 1 1 1
     3658  14  10  10 1 1 1
     3659  14  10  11 1 1 1
     3660  14  10  12 1 1 1
     3661  14  10  13 1 1 1
     3662  14  10  14 1 1 1
     3663  14  10  15 1 1 1
     3664  14  10  16 1 1 1
     3665  14  10  17 1 1 1
     3666  14  10  18 1 1 1
     3667  14  10  19 1 1 1
     3668  14  10  20 1 1 1
     3669  14  10  21 1 1 1
     3670  14  10  22 1 1 1
     3671  14  10  23 1 1 1
     3672  14  10  24 1 1 1
     3673  14  11  1 1 1 1
     3674  14  11  2 1 1 1
     3675  14  11  3 1 1 1
     3676  14  11  4 1 1 1
     3677  14  11  5 1 1 1
     3678  14  11  6 1 1 1
     3679  14  11  7 1 1 1
     3680  14  11  8 1 1 1
     3681  14  11  9 1 1 1
     3682  14  11  10 1 1 1
     3683  14  11  11 1 1 1
     3684  14  11  12 1 1 1
     3685  14  11  13 1 1 1
     3686  14  11  14 1 1 1
     3687  14  11  15 1 1 1
     3688  14  11  16 1 1 1
     3689  14  11  17 1 1 1
     3690  14  11  18 1 1 1
     3691  14  11  19 1 1 1
     3692  14  11  20 1 1 1
     3693  14  11  21 1 1 1
     3694  14  11  22 1 1 1
     3695  14  11  23 1 1 1
     3696  14  11  24 1 1 1
     3697  15  1  1 1 1 1
     3698  15  1  2 1 1 1
     3699  15  1  3 1 1 1
     3700  15  1  4 1 1 1
     3701  15  1  5 1 1 1
     3702  15  1  6 1 1 1
     3703  15  1  7 1 1 1
     3704  15  1  8 1 1 1
     3705  15  1  9 1 1 1
     3706  15  1  10 1 1 1
     3707  15  1  11 1 1 1
     3708  15  1  12 1 1 1
     3709  15  1  13 1 1 1
     3710  15  1  14 1 1 1
     3711  15  1  15 1 1 1
     3712  15  1  16 1 1 1
     3713  15  1  17 1 1 1
     3714  15  1  18 1 1 1
     3715  15  1  19 1 1 1
     3716  15  1  20 1 1 1
     3717  15  1  21 1 1 1
     3718  15  1  22 1 1 1
     3719  15  1  23 1 1 1
     3720  15  1  24 1 1 1
     3721  15  2  1 1 1 1
     3722  15  2  2 1 1 1
     3723  15  2  3 1 1 1
     3724  15  2  4 1 1 1
     3725  15  2  5 1 1 1
     3726  15  2  6 1 1 1
     3727  15  2  7 1 1 1
     3728  15  2  8 1 1 1
     3729  15  2  9 1 1 1
     3730  15  2  10 1 1 1
     3731  15  2  11 1 1 1
     3732  15  2  12 1 1 1
     3733  15  2  13 1 1 1
     3734  15  2  14 1 1 1
     3735  15  2  15 1 1 1
     3736  15  2  16 1 1 1
     3737  15  2  17 1 1 1
     3738  15  2  18 1 1 1
     3739  15  2  19 1 1 1
     3740  15  2  20 1 1 1
     3741  15  2  21 1 1 1
     3742  15  2  22 1 1 1
     3743  15  2  23 1 1 1
     3744  15  2  24 1 1 1
     3745  15  3  1 1 1 1
     3746  15  3  2 1 1 1
     3747  15  3  3 1 1 1
     3748  15  3  4 1 1 1
     3749  15  3  5 1 1 1
     3750  15  3  6 1 1 1
     3751  15  3  7 1 1 1
     3752  15  3  8 1 1 1
     3753  15  3  9 1 1 1
     3754  15  3  10 1 1 1
     3755  15  3  11 1 1 1
     3756  15  3  12 1 1 1
     3757  15  3  13 1 1 1
     3758  15  3  14 1 1 1
     3759  15  3  15 1 1 1
     3760  15  3  16 1 1 1
     3761  15  3  17 1 1 1
     3762  15  3  18 1 1 1
     3763  15  3  19 1 1 1
     3764  15  3  20 1 1 1
     3765  15  3  21 1 1 1
     3766  15  3  22 1 1 1
     3767  15  3  23 1 1 1
     3768  15  3  24 1 1 1
     3769  15  4  1 1 1 1
     3770  15  4  2 1 1 1
     3771  15  4  3 1 1 1
     3772  15  4  4 1 1 1
     3773  15  4  5 1 1 1
     3774  15  4  6 1 1 1
     3775  15  4  7 1 1 1
     3776  15  4  8 1 1 1
     3777  15  4  9 1 1 1
     3778  15  4  10 1 1 1
     3779  15  4  11 1 1 1
     3780  15  4  12 1 1 1
     3781  15  4  13 1 1 1
     3782  15  4  14 1 1 1
     3783  15  4  15 1 1 1
     3784  15  4  16 1 1 1
     3785  15  4  17 1 1 1
     3786  15  4  18 1 1 1
     3787  15  4  19 1 1 1
     3788  15  4  20 1 1 1
     3789  15  4  21 1 1 1
     3790  15  4  22 1 1 1
     3791  15  4  23 1 1 1
     3792  15  4  24 1 1 1
     3793  15  5  1 1 1 1
     3794  15  5  2 1 1 1
     3795  15  5  3 1 1 1
     3796  15  5  4 1 1 1
     3797  15  5  5 1 1 1
     3798  15  5  6 1 1 1
     3799  15  5  7 1 1 1
     3800  15  5  8 1 1 1
     3801  15  5  9 1 1 1
     3802  15  5  10 1 1 1
     3803  15  5  11 1 1 1
     3804  15  5  12 1 1 1
     3805  15  5  13 1 1 1
     3806  15  5  14 1 1 1
     3807  15  5  15 1 1 1
     3808  15  5  16 1 1 1
     3809  15  5  17 1 1 1
     3810  15  5  18 1 1 1
     3811  15  5  19 1 1 1
     3812  15  5  20 1 1 1
     3813  15  5  21 1 1 1
     3814  15  5  22 1 1 1
     3815  15  5  23 1 1 1
     3816  15  5  24 1 1 1
     3817  15  6  1 1 1 1
     3818  15  6  2 1 1 1
     3819  15  6  3 1 1 1
     3820  15  6  4 1 1 1
     3821  15  6  5 1 1 1
     3822  15  6  6 1 1 1
     3823  15  6  7 1 1 1
     3824  15  6  8 1 1 1
     3825  15  6  9 1 1 1
     3826  15  6  10 1 1 1
     3827  15  6  11 1 1 1
     3828  15  6  12 1 1 1
     3829  15  6  13 1 1 1
     3830  15  6  14 1 1 1
     3831  15  6  15 1 1 1
     3832  15  6  16 1 1 1
     3833  15  6  17 1 1 1
     3834  15  6  18 1 1 1
     3835  15  6  19 1 1 1
     3836  15  6  20 1 1 1
     3837  15  6  21 1 1 1
     3838  15  6  22 1 1 1
     3839  15  6  23 1 1 1
     3840  15  6  24 1 1 1
     3841  15  7  1 1 1 1
     3842  15  7  2 1 1 1
     3843  15  7  3 1 1 1
     3844  15  7  4 1 1 1
     3845  15  7  5 1 1 1
     3846  15  7  6 1 1 1
     3847  15  7  7 1 1 1
     3848  15  7  8 1 1 1
     3849  15  7  9 1 1 1
     3850  15  7  10 1 1 1
     3851  15  7  11 1 1 1
     3852  15  7  12 1 1 1
     3853  15  7  13 1 1 1
     3854  15  7  14 1 1 1
     3855  15  7  15 1 1 1
     3856  15  7  16 1 1 1
     3857  15  7  17 1 1 1
     3858  15  7  18 1 1 1
     3859  15  7  19 1 1 1
     3860  15  7  20 1 1 1
     3861  15  7  21 1 1 1
     3862  15  7  22 1 1 1
     3863  15  7  23 1 1 1
     3864  15  7  24 1 1 1
     3865  15  8  1 1 1 1
     3866  15  8  2 1 1 1
     3867  15  8  3 1 1 1
     3868  15  8  4 1 1 1
     3869  15  8  5 1 1 1
     3870  15  8  6 1 1 1
     3871  15  8  7 1 1 1
     3872  15  8  8 1 1 1
     3873  15  8  9 1 1 1
     3874  15  8  10 1 1 1
     3875  15  8  11 1 1 1
     3876  15  8  12 1 1 1
     3877  15  8  13 1 1 1
     3878  15  8  14 1 1 1
     3879  15  8  15 1 1 1
     3880  15  8  16 1 1 1
     3881  15  8  17 1 1 1
     3882  15  8  18 1 1 1
     3883  15  8  19 1 1 1
     3884  15  8  20 1 1 1
     3885  15  8  21 1 1 1
     3886  15  8  22 1 1 1
     3887  15  8  23 1 1 1
     3888  15  8  24 1 1 1
     3889  15  9  1 1 1 1
     3890  15  9  2 1 1 1
     3891  15  9  3 1 1 1
     3892  15  9  4 1 1 1
     3893  15  9  5 1 1 1
     3894  15  9  6 1 1 1
     3895  15  9  7 1 1 1
     3896  15  9  8 1 1 1
     3897  15  9  9 1 1 1
     3898  15  9  10 1 1 1
     3899  15  9  11 1 1 1
     3900  15  9  12 1 1 1
     3901  15  9  13 1 1 1
     3902  15  9  14 1 1 1
     3903  15  9  15 1 1 1
     3904  15  9  16 1 1 1
     3905  15  9  17 1 1 1
     3906  15  9  18 1 1 1
     3907  15  9  19 1 1 1
     3908  15  9  20 1 1 1
     3909  15  9  21 1 1 1
     3910  15  9  22 1 1 1
     3911  15  9  23 1 1 1
     3912  15  9  24 1 1 1
     3913  15  10  1 1 1 1
     3914  15  10  2 1 1 1
     3915  15  10  3 1 1 1
     3916  15  10  4 1 1 1
     3917  15  10  5 1 1 1
     3918  15  10  6 1 1 1
     3919  15  10  7 1 1 1
     3920  15  10  8 1 1 1
     3921  15  10  9 1 1 1
     3922  15  10  10 1 1 1
     3923  15  10  11 1 1 1
     3924  15  10  12 1 1 1
     3925  15  10  13 1 1 1
     3926  15  10  14 1 1 1
     3927  15  10  15 1 1 1
     3928  15  10  16 1 1 1
     3929  15  10  17 1 1 1
     3930  15  10  18 1 1 1
     3931  15  10  19 1 1 1
     3932  15  10  20 1 1 1
     3933  15  10  21 1 1 1
     3934  15  10  22 1 1 1
     3935  15  10  23 1 1 1
     3936  15  10  24 1 1 1
     3937  15  11  1 1 1 1
     3938  15  11  2 1 1 1
     3939  15  11  3 1 1 1
     3940  15  11  4 1 1 1
     3941  15  11  5 1 1 1
     3942  15  11  6 1 1 1
     3943  15  11  7 1 1 1
     3944  15  11  8 1 1 1
     3945  15  11  9 1 1 1
     3946  15  11  10 1 1 1
     3947  15  11  11 1 1 1
     3948  15  11  12 1 1 1
     3949  15  11  13 1 1 1
     3950  15  11  14 1 1 1
     3951  15  11  15 1 1 1
     3952  15  11  16 1 1 1
     3953  15  11  17 1 1 1
     3954  15  11  18 1 1 1
     3955  15  11  19 1 1 1
     3956  15  11  20 1 1 1
     3957  15  11  21 1 1 1
     3958  15  11  22 1 1 1
     3959  15  11  23 1 1 1
     3960  15  11  24 1 1 1
     3961  16  1  1 1 1 1
     3962  16  1  2 1 1 1
     3963  16  1  3 1 1 1
     3964  16  1  4 1 1 1
     3965  16  1  5 1 1 1
     3966  16  1  6 1 1 1
     3967  16  1  7 1 1 1
     3968  16  1  8 1 1 1
     3969  16  1  9 1 1 1
     3970  16  1  10 1 1 1
     3971  16  1  11 1 1 1
     3972  16  1  12 1 1 1
     3973  16  1  13 1 1 1
     3974  16  1  14 1 1 1
     3975  16  1  15 1 1 1
     3976  16  1  16 1 1 1
     3977  16  1  17 1 1 1
     3978  16  1  18 1 1 1
     3979  16  1  19 1 1 1
     3980  16  1  20 1 1 1
     3981  16  1  21 1 1 1
     3982  16  1  22 1 1 1
     3983  16  1  23 1 1 1
     3984  16  1  24 1 1 1
     3985  16  2  1 1 1 1
     3986  16  2  2 1 1 1
     3987  16  2  3 1 1 1
     3988  16  2  4 1 1 1
     3989  16  2  5 1 1 1
     3990  16  2  6 1 1 1
     3991  16  2  7 1 1 1
     3992  16  2  8 1 1 1
     3993  16  2  9 1 1 1
     3994  16  2  10 1 1 1
     3995  16  2  11 1 1 1
     3996  16  2  12 1 1 1
     3997  16  2  13 1 1 1
     3998  16  2  14 1 1 1
     3999  16  2  15 1 1 1
     4000  16  2  16 1 1 1
     4001  16  2  17 1 1 1
     4002  16  2  18 1 1 1
     4003  16  2  19 1 1 1
     4004  16  2  20 1 1 1
     4005  16  2  21 1 1 1
     4006  16  2  22 1 1 1
     4007  16  2  23 1 1 1
     4008  16  2  24 1 1 1
     4009  16  3  1 1 1 1
     4010  16  3  2 1 1 1
     4011  16  3  3 1 1 1
     4012  16  3  4 1 1 1
     4013  16  3  5 1 1 1
     4014  16  3  6 1 1 1
     4015  16  3  7 1 1 1
     4016  16  3  8 1 1 1
     4017  16  3  9 1 1 1
     4018  16  3  10 1 1 1
     4019  16  3  11 1 1 1
     4020  16  3  12 1 1 1
     4021  16  3  13 1 1 1
     4022  16  3  14 1 1 1
     4023  16  3  15 1 1 1
     4024  16  3  16 1 1 1
     4025  16  3  17 1 1 1
     4026  16  3  18 1 1 1
     4027  16  3  19 1 1 1
     4028  16  3  20 1 1 1
     4029  16  3  21 1 1 1
     4030  16  3  22 1 1 1
     4031  16  3  23 1 1 1
     4032  16  3  24 1 1 1
     4033  16  4  1 1 1 1
     4034  16  4  2 1 1 1
     4035  16  4  3 1 1 1
     4036  16  4  4 1 1 1
     4037  16  4  5 1 1 1
     4038  16  4  6 1 1 1
     4039  16  4  7 1 1 1
     4040  16  4  8 1 1 1
     4041  16  4  9 1 1 1
     4042  16  4  10 1 1 1
     4043  16  4  11 1 1 1
     4044  16  4  12 1 1 1
     4045  16  4  13 1 1 1
     4046  16  4  14 1 1 1
     4047  16  4  15 1 1 1
     4048  16  4  16 1 1 1
     4049  16  4  17 1 1 1
     4050  16  4  18 1 1 1
     4051  16  4  19 1 1 1
     4052  16  4  20 1 1 1
     4053  16  4  21 1 1 1
     4054  16  4  22 1 1 1
     4055  16  4  23 1 1 1
     4056  16  4  24 1 1 1
     4057  16  5  1 1 1 1
     4058  16  5  2 1 1 1
     4059  16  5  3 1 1 1
     4060  16  5  4 1 1 1
     4061  16  5  5 1 1 1
     4062  16  5  6 1 1 1
     4063  16  5  7 1 1 1
     4064  16  5  8 1 1 1
     4065  16  5  9 1 1 1
     4066  16  5  10 1 1 1
     4067  16  5  11 1 1 1
     4068  16  5  12 1 1 1
     4069  16  5  13 1 1 1
     4070  16  5  14 1 1 1
     4071  16  5  15 1 1 1
     4072  16  5  16 1 1 1
     4073  16  5  17 1 1 1
     4074  16  5  18 1 1 1
     4075  16  5  19 1 1 1
     4076  16  5  20 1 1 1
     4077  16  5  21 1 1 1
     4078  16  5  22 1 1 1
     4079  16  5  23 1 1 1
     4080  16  5  24 1 1 1
     4081  16  6  1 1 1 1
     4082  16  6  2 1 1 1
     4083  16  6  3 1 1 1
     4084  16  6  4 1 1 1
     4085  16  6  5 1 1 1
     4086  16  6  6 1 1 1
     4087  16  6  7 1 1 1
     4088  16  6  8 1 1 1
     4089  16  6  9 1 1 1
     4090  16  6  10 1 1 1
     4091  16  6  11 1 1 1
     4092  16  6  12 1 1 1
     4093  16  6  13 1 1 1
     4094  16  6  14 1 1 1
     4095  16  6  15 1 1 1
     4096  16  6  16 1 1 1
     4097  16  6  17 1 1 1
     4098  16  6  18 1 1 1
     4099  16  6  19 1 1 1
     4100  16  6  20 1 1 1
     4101  16  6  21 1 1 1
     4102  16  6  22 1 1 1
     4103  16  6  23 1 1 1
     4104  16  6  24 1 1 1
     4105  16  7  1 1 1 1
     4106  16  7  2 1 1 1
     4107  16  7  3 1 1 1
     4108  16  7  4 1 1 1
     4109  16  7  5 1 1 1
     4110  16  7  6 1 1 1
     4111  16  7  7 1 1 1
     4112  16  7  8 1 1 1
     4113  16  7  9 1 1 1
     4114  16  7  10 1 1 1
     4115  16  7  11 1 1 1
     4116  16  7  12 1 1 1
     4117  16  7  13 1 1 1
     4118  16  7  14 1 1 1
     4119  16  7  15 1 1 1
     4120  16  7  16 1 1 1
     4121  16  7  17 1 1 1
     4122  16  7  18 1 1 1
     4123  16  7  19 1 1 1
     4124  16  7  20 1 1 1
     4125  16  7  21 1 1 1
     4126  16  7  22 1 1 1
     4127  16  7  23 1 1 1
     4128  16  7  24 1 1 1
     4129  16  8  1 1 1 1
     4130  16  8  2 1 1 1
     4131  16  8  3 1 1 1
     4132  16  8  4 1 1 1
     4133  16  8  5 1 1 1
     4134  16  8  6 1 1 1
     4135  16  8  7 1 1 1
     4136  16  8  8 1 1 1
     4137  16  8  9 1 1 1
     4138  16  8  10 1 1 1
     4139  16  8  11 1 1 1
     4140  16  8  12 1 1 1
     4141  16  8  13 1 1 1
     4142  16  8  14 1 1 1
     4143  16  8  15 1 1 1
     4144  16  8  16 1 1 1
     4145  16  8  17 1 1 1
     4146  16  8  18 1 1 1
     4147  16  8  19 1 1 1
     4148  16  8  20 1 1 1
     4149  16  8  21 1 1 1
     4150  16  8  22 1 1 1
     4151  16  8  23 1 1 1
     4152  16  8  24 1 1 1
     4153  16  9  1 1 1 1
     4154  16  9  2 1 1 1
     4155  16  9  3 1 1 1
     4156  16  9  4 1 1 1
     4157  16  9  5 1 1 1
     4158  16  9  6 1 1 1
     4159  16  9  7 1 1 1
     4160  16  9  8 1 1 1
     4161  16  9  9 1 1 1
     4162  16  9  10 1 1 1
     4163  16  9  11 1 1 1
     4164  16  9  12 1 1 1
     4165  16  9  13 1 1 1
     4166  16  9  14 1 1 1
     4167  16  9  15 1 1 1
     4168  16  9  16 1 1 1
     4169  16  9  17 1 1 1
     4170  16  9  18 1 1 1
     4171  16  9  19 1 1 1
     4172  16  9  20 1 1 1
     4173  16  9  21 1 1 1
     4174  16  9  22 1 1 1
     4175  16  9  23 1 1 1
     4176  16  9  24 1 1 1
     4177  16  10  1 1 1 1
     4178  16  10  2 1 1 1
     4179  16  10  3 1 1 1
     4180  16  10  4 1 1 1
     4181  16  10  5 1 1 1
     4182  16  10  6 1 1 1
     4183  16  10  7 1 1 1
     4184  16  10  8 1 1 1
     4185  16  10  9 1 1 1
     4186  16  10  10 1 1 1
     4187  16  10  11 1 1 1
     4188  16  10  12 1 1 1
     4189  16  10  13 1 1 1
     4190  16  10  14 1 1 1
     4191  16  10  15 1 1 1
     4192  16  10  16 1 1 1
     4193  16  10  17 1 1 1
     4194  16  10  18 1 1 1
     4195  16  10  19 1 1 1
     4196  16  10  20 1 1 1
     4197  16  10  21 1 1 1
     4198  16  10  22 1 1 1
     4199  16  10  23 1 1 1
     4200  16  10  24 1 1 1
     4201  16  11  1 1 1 1
     4202  16  11  2 1 1 1
     4203  16  11  3 1 1 1
     4204  16  11  4 1 1 1
     4205  16  11  5 1 1 1
     4206  16  11  6 1 1 1
     4207  16  11  7 1 1 1
     4208  16  11  8 1 1 1
     4209  16  11  9 1 1 1
     4210  16  11  10 1 1 1
     4211  16  11  11 1 1 1
     4212  16  11  12 1 1 1
     4213  16  11  13 1 1 1
     4214  16  11  14 1 1 1
     4215  16  11  15 1 1 1
     4216  16  11  16 1 1 1
     4217  16  11  17 1 1 1
     4218  16  11  18 1 1 1
     4219  16  11  19 1 1 1
     4220  16  11  20 1 1 1
     4221  16  11  21 1 1 1
     4222  16  11  22 1 1 1
     4223  16  11  23 1 1 1
     4224  16  11  24 1 1 1
     4225  17  1  1 1 1 1
     4226  17  1  2 1 1 1
     4227  17  1  3 1 1 1
     4228  17  1  4 1 1 1
     4229  17  1  5 1 1 1
     4230  17  1  6 1 1 1
     4231  17  1  7 1 1 1
     4232  17  1  8 1 1 1
     4233  17  1  9 1 1 1
     4234  17  1  10 1 1 1
     4235  17  1  11 1 1 1
     4236  17  1  12 1 1 1
     4237  17  1  13 1 1 1
     4238  17  1  14 1 1 1
     4239  17  1  15 1 1 1
     4240  17  1  16 1 1 1
     4241  17  1  17 1 1 1
     4242  17  1  18 1 1 1
     4243  17  1  19 1 1 1
     4244  17  1  20 1 1 1
     4245  17  1  21 1 1 1
     4246  17  1  22 1 1 1
     4247  17  1  23 1 1 1
     4248  17  1  24 1 1 1
     4249  17  2  1 1 1 1
     4250  17  2  2 1 1 1
     4251  17  2  3 1 1 1
     4252  17  2  4 1 1 1
     4253  17  2  5 1 1 1
     4254  17  2  6 1 1 1
     4255  17  2  7 1 1 1
     4256  17  2  8 1 1 1
     4257  17  2  9 1 1 1
     4258  17  2  10 1 1 1
     4259  17  2  11 1 1 1
     4260  17  2  12 1 1 1
     4261  17  2  13 1 1 1
     4262  17  2  14 1 1 1
     4263  17  2  15 1 1 1
     4264  17  2  16 1 1 1
     4265  17  2  17 1 1 1
     4266  17  2  18 1 1 1
     4267  17  2  19 1 1 1
     4268  17  2  20 1 1 1
     4269  17  2  21 1 1 1
     4270  17  2  22 1 1 1
     4271  17  2  23 1 1 1
     4272  17  2  24 1 1 1
     4273  17  3  1 1 1 1
     4274  17  3  2 1 1 1
     4275  17  3  3 1 1 1
     4276  17  3  4 1 1 1
     4277  17  3  5 1 1 1
     4278  17  3  6 1 1 1
     4279  17  3  7 1 1 1
     4280  17  3  8 1 1 1
     4281  17  3  9 1 1 1
     4282  17  3  10 1 1 1
     4283  17  3  11 1 1 1
     4284  17  3  12 1 1 1
     4285  17  3  13 1 1 1
     4286  17  3  14 1 1 1
     4287  17  3  15 1 1 1
     4288  17  3  16 1 1 1
     4289  17  3  17 1 1 1
     4290  17  3  18 1 1 1
     4291  17  3  19 1 1 1
     4292  17  3  20 1 1 1
     4293  17  3  21 1 1 1
     4294  17  3  22 1 1 1
     4295  17  3  23 1 1 1
     4296  17  3  24 1 1 1
     4297  17  4  1 1 1 1
     4298  17  4  2 1 1 1
     4299  17  4  3 1 1 1
     4300  17  4  4 1 1 1
     4301  17  4  5 1 1 1
     4302  17  4  6 1 1 1
     4303  17  4  7 1 1 1
     4304  17  4  8 1 1 1
     4305  17  4  9 1 1 1
     4306  17  4  10 1 1 1
     4307  17  4  11 1 1 1
     4308  17  4  12 1 1 1
     4309  17  4  13 1 1 1
     4310  17  4  14 1 1 1
     4311  17  4  15 1 1 1
     4312  17  4  16 1 1 1
     4313  17  4  17 1 1 1
     4314  17  4  18 1 1 1
     4315  17  4  19 1 1 1
     4316  17  4  20 1 1 1
     4317  17  4  21 1 1 1
     4318  17  4  22 1 1 1
     4319  17  4  23 1 1 1
     4320  17  4  24 1 1 1
     4321  17  5  1 1 1 1
     4322  17  5  2 1 1 1
     4323  17  5  3 1 1 1
     4324  17  5  4 1 1 1
     4325  17  5  5 1 1 1
     4326  17  5  6 1 1 1
     4327  17  5  7 1 1 1
     4328  17  5  8 1 1 1
     4329  17  5  9 1 1 1
     4330  17  5  10 1 1 1
     4331  17  5  11 1 1 1
     4332  17  5  12 1 1 1
     4333  17  5  13 1 1 1
     4334  17  5  14 1 1 1
     4335  17  5  15 1 1 1
     4336  17  5  16 1 1 1
     4337  17  5  17 1 1 1
     4338  17  5  18 1 1 1
     4339  17  5  19 1 1 1
     4340  17  5  20 1 1 1
     4341  17  5  21 1 1 1
     4342  17  5  22 1 1 1
     4343  17  5  23 1 1 1
     4344  17  5  24 1 1 1
     4345  17  6  1 1 1 1
     4346  17  6  2 1 1 1
     4347  17  6  3 1 1 1
     4348  17  6  4 1 1 1
     4349  17  6  5 1 1 1
